source,target,maxflow,degree_centrality,link_type,closeness_centrality,eigenvector_centrality,id,length,betweenness_centrality,link_category,katz_centrality
W_JIN120,W_JVN1019,0.0002957352994225,0.0031725888324873096,Water,0.000322385252762557,6.723281110402462e-18,W_PMA637,25.047,0.020098561491490943,Water pipe,0.009802377917575617
W_JIN122,W_JIN1017,0.0004258588257162,0.0031725888324873096,Water,0.0003338049370489528,-1.749965394536991e-17,W_PMA634,50.934,0.029993336959915535,Water pipe,-0.02431520436643391
W_JIN961,W_JVN960,0.0011119647153789,0.004441624365482233,Water,0.0003993151404446944,-1.2733337340272332e-17,W_PMA575,60.261,0.05067773096124814,Water pipe,0.007054569555861485
W_JIN961,W_JVN962,0.0009818411890805,0.006979695431472081,Water,0.0003899419664271269,-1.871664590856557e-17,W_PMA576,195.76,0.045852659904914876,Water pipe,-0.010511722661110784
W_JIN964,W_JVN963,0.0007807411861504,0.004441624365482233,Water,0.0003776201989801256,-9.352414377975599e-18,W_PMA577,150.92,0.0385667704212522,Water pipe,-0.019356966128240602
W_JIN964,W_JIN140,0.0006387882499211,0.006979695431472081,Water,0.00036843281071453026,-8.270166751049755e-18,W_PMA578,122.487,0.03367732216603523,Water pipe,-0.009378232726739166
W_JIN140,W_JVN966,0.000579641188901,0.005076142131979695,Water,0.00036386772995557583,-3.1776916650782144e-18,W_PMA580,17.041,0.027529299672641942,Water pipe,0.0190620265855208
W_JIN150,W_JVN967,0.000579641188901,0.005076142131979695,Water,0.0003585648349393819,-9.14004857217213e-18,W_PMA581,150.687,0.02505882466547998,Water pipe,-0.0218026743098035
W_JIN150,W_JVN12,0.0003667117760447,0.005076142131979695,Water,0.0003508489390659146,-8.35238605035448e-18,W_PMA582,99.094,0.018854472123063452,Water pipe,-0.00453313519641994
W_JIN152,W_JVN969,0.0003667117760447,0.005076142131979695,Water,0.0003449255487824454,7.0274318448738e-18,W_PMA583,98.243,0.016361465096292195,Water pipe,-0.009399274134116837
W_JIN152,W_JIN164,0.0001892705929882,0.005710659898477157,Water,0.0003381918321036895,2.5920905045413985e-18,W_PMA584,136.247,0.010100782504852432,Water pipe,-0.013088047211576966
W_JIN162,W_JVN971,0.000118294122037,0.0038071065989847713,Water,0.0003324134116217475,4.733380734131422e-18,W_PMA586,61.001,0.005063266692202955,Water pipe,0.0026042866923529744
W_JIN164,W_JVN970,0.000118294122037,0.0031725888324873096,Water,0.000334231754170552,-3.989785205254951e-18,W_PMA585,3.674,0.007585243458471878,Water pipe,0.024440241813088
W_JIN974,W_JIN973,0.0005086647065957,0.004441624365482233,Water,0.00032865160526817635,1.0473141346555039e-17,W_PMA589,175.77,0.02505882466547998,Water pipe,-0.026639981847109053
W_JIN974,W_JVN975,0.0003193941136056,0.004441624365482233,Water,0.0003238496489488635,6.692270744698005e-18,W_PMA590,6.77,0.020098561491490943,Water pipe,0.029552095171113648
W_JIN172,W_JIN1665,0.0001064647064264,0.0031725888324873096,Water,0.00030860283921205765,-7.176049097389039e-18,W_PMA610,129.936,0.007585243458471878,Water pipe,-0.016016214033179172
W_JIN172,W_JIN174,3.5488235475499474e-05,0.0038071065989847713,Water,0.0003053470783747308,-6.6512612102661565e-18,W_PMA611,7.93,0.005063266692202955,Water pipe,-0.008968290839405781
W_JIN174,W_JVN997,0.0,0.0031725888324873096,Water,0.00030487701512593767,-3.1995394926069483e-18,W_PMA612,12.333,0.0025348522060456625,Water pipe,0.022210723142850275
W_JIN176,W_JIN178,0.0005559823520041,0.0038071065989847713,Water,0.00033519662433080196,-1.3830293574607463e-18,W_PMA615,18.764,0.028762123031264786,Water pipe,-0.013789854008269212
W_JIN176,W_JIN1640,0.00059147058748,0.0031725888324873096,Water,0.0003397448548263795,3.662234964338638e-18,W_PMA1107,144.38,0.031222941458594194,Water pipe,-0.009317068545094368
W_JIN178,W_JIN973,0.0005086647065957,0.0031725888324873096,Water,0.0003339820777677294,3.824072956218094e-18,W_PMA614,25.866,0.026294866884047006,Water pipe,-0.030064654450259153
W_JIN978,W_JVN976,0.0003193941136056,0.005076142131979695,Water,0.0003180270606472097,1.9618353548290682e-17,W_PMA591,225.45,0.01760877332466387,Water pipe,-0.027202397006109182
W_JIN978,W_JVN979,0.0001537823518367,0.005076142131979695,Water,0.0003119011803310498,5.378407882500583e-18,W_PMA593,21.81,0.01135613788308457,Water pipe,0.024691486403334816
W_JIN981,W_JVN980,0.0001537823518367,0.005076142131979695,Water,0.0003067357309938922,-6.6089405280155744e-18,W_PMA594,197.02,0.008843817696648201,Water pipe,-0.028740270866701757
W_JIN981,W_JVN982,0.0,0.005076142131979695,Water,0.00030099708700304757,-2.372764779740585e-18,W_PMA595,50.59,0.0025348522060456625,Water pipe,0.019327108231278773
W_JIN934,W_JVN933,0.021859479564882,0.0038071065989847713,Water,0.0002579876842082502,1.1089314583319743e-17,W_PMA554,101.061,0.06025062043525424,Water pipe,-0.013419719647932291
W_JIN934,W_JIN1321,0.0217614673103763,0.004441624365482233,Water,0.0002557119925901156,5.6692334545080206e-18,W_PMA877,45.293,0.05667285760729265,Water pipe,-0.007782271380577426
W_JVN1323,W_JIN1324,0.0115535995361443,0.0038071065989847713,Water,0.00025041070012970026,-1.0262162106081316e-17,W_PMA879,79.952,0.03245093652730076,Water pipe,-0.03390222967619614
W_JIN1325,W_JIN1324,0.0115535995361443,0.004441624365482233,Water,0.0002469292211222571,-1.2654608058216206e-18,W_PMA880,153.419,0.029993336959915535,Water pipe,-0.03492679445463632
W_JIN1325,W_JVN1326,0.0115018157872601,0.0038071065989847713,Water,0.0002445215920526527,2.11616748671854e-18,W_PMA881,9.542,0.026294866884047006,Water pipe,-0.007518484862778652
W_JIN935,W_JIN1328,1.7237304025904334e-05,0.0031725888324873096,Water,0.00024118430748544317,3.866605491183654e-18,W_PMA883,163.991,0.0025348522060456625,Water pipe,-0.04559819611240021
W_JIN938,W_JIN937,2.3658825542935982e-05,0.005076142131979695,Water,0.0003202204235508508,-1.392951872222499e-18,W_PMA557,65.3,0.003799864164110355,Water pipe,-0.010841314306478052
W_JIN938,W_JIN939,0.0001656117674442,0.005076142131979695,Water,0.00032581596561389843,1.1035260294941333e-18,W_PMA558,149.22,0.008843817696648201,Water pipe,-0.011302881873681147
W_JIN937,W_JIN936,0.0,0.0025380710659898475,Water,0.00031744778519670166,-9.147390861488853e-18,W_PMA556,43.85,0.0012682308180088776,Water pipe,7.576122572003699e-05
W_JIN942,W_JVN941,0.0002011000029196,0.004441624365482233,Water,0.0003317163568702766,1.4004343324515368e-18,W_PMA560,36.741,0.013862020349632567,Water pipe,0.013759245854025683
W_JIN942,W_JIN943,0.0003312235348888,0.005076142131979695,Water,0.00033517962968422984,3.62839955222246e-18,W_PMA561,89.453,0.018854472123063452,Water pipe,-0.023055103184376046
W_JIN939,W_JVN940,0.0002011000029196,0.0031725888324873096,Water,0.00033021936157143466,3.0983746698754456e-19,W_PMA559,17.669,0.01135613788308457,Water pipe,0.01710578554465754
W_JIN945,W_JIN944,0.0003903705959073,0.005076142131979695,Water,0.0003419667612067892,-3.259033852520278e-18,W_PMA563,62.44,0.02382117301694086,Water pipe,-0.010070972236943171
W_JIN945,W_JVN946,0.000567811773285,0.004441624365482233,Water,0.000344083047058919,-2.3022748245350497e-18,W_PMA564,11.607,0.028762123031264786,Water pipe,0.02308488800283921
W_JIN944,W_JIN943,0.0003312235348888,0.0038071065989847713,Water,0.000338914943089315,2.310646704589797e-18,W_PMA562,45.147,0.02134104142994634,Water pipe,-0.022192348104515553
W_JIN949,W_JIN948,0.0005914705988282,0.005076142131979695,Water,0.00035314122282157094,-1.080199728774461e-17,W_PMA566,85.331,0.03367732216603523,Water pipe,-0.009986601031379392
W_JIN949,W_JVN950,0.0007097647151883,0.004441624365482233,Water,0.0003572217736809061,1.9203026877915032e-18,W_PMA567,49.232,0.0385667704212522,Water pipe,0.0012603432663096659
W_JIN948,W_JVN947,0.000567811773285,0.0031725888324873096,Water,0.00034750052078740944,-8.433800499990462e-18,W_PMA565,104.961,0.031222941458594194,Water pipe,-0.010541251621243891
W_JIN953,W_JVN951,0.0007097647151883,0.004441624365482233,Water,0.0003611833408697333,-1.3625948922325954e-17,W_PMA568,78.02,0.04100183796902813,Water pipe,-0.006243145982266367
W_JIN953,W_JIN954,0.0009108647181129,0.006345177664974619,Water,0.00036890647721486345,-1.2643663795002343e-17,W_PMA570,162.874,0.045852659904914876,Water pipe,-0.012210438307375341
W_JIN954,W_JVN955,0.0010883058954958,0.004441624365482233,Water,0.00037442673108178416,2.420027690834884e-18,W_PMA571,7.115,0.05067773096124814,Water pipe,0.017919446858076536
W_JIN957,W_JVN956,0.0010883058954958,0.004441624365482233,Water,0.0003783155081471234,-6.580236237096671e-19,W_PMA572,106.701,0.05308060990958222,Water pipe,-0.10206910458686964
W_JIN957,W_JIN958,0.0011829411919939,0.005076142131979695,Water,0.0003859693136391383,-4.509619918493717e-18,W_PMA573,115.355,0.05786705464658527,Water pipe,0.07986303884464674
W_JIN246,W_JVN992,0.0001301235262905,0.005076142131979695,Water,0.00031446910277004654,-1.5761347429974552e-17,W_PMA605,64.342,0.008843817696648201,Water pipe,-0.005613284794475739
W_JIN246,W_JVN993,0.0,0.005076142131979695,Water,0.0003105693944147293,-1.8960307721111565e-17,W_PMA606,96.491,0.0025348522060456625,Water pipe,-0.019180300619708917
W_JIN250,W_JVN990,0.0002602470582594,0.005076142131979695,Water,0.000325730664857273,-2.242886340881472e-18,W_PMA603,118.875,0.01760877332466387,Water pipe,-0.014626270063275519
W_JIN250,W_JVN991,0.0001301235262905,0.005076142131979695,Water,0.0003193595053407834,-5.132456165745698e-18,W_PMA604,129.75,0.01135613788308457,Water pipe,-0.018936610045452586
W_JIN255,W_JVN988,0.0004258588200261,0.005076142131979695,Water,0.00033718967471910155,-2.084901885253131e-18,W_PMA601,140.032,0.026294866884047006,Water pipe,-0.026780094889971705
W_JIN255,W_JVN989,0.0002602470582594,0.005076142131979695,Water,0.0003310959019775764,-2.433060166453688e-18,W_PMA602,82.541,0.020098561491490943,Water pipe,-0.00404314611025035
W_JIN986,W_JIN265,0.0005204941221991,0.0076142131979695426,Water,0.000350290921584905,-1.4546098862620544e-18,W_PMA599,203.661,0.034902098374797616,Water pipe,-0.00983028831061162
W_JIN986,W_JVN987,0.0004258588200261,0.005076142131979695,Water,0.00034268862721672654,-1.010738101100206e-17,W_PMA600,55.211,0.028762123031264786,Water pipe,0.00197518556907405
W_JIN265,W_JIN985,0.0007570823662787,0.0076142131979695426,Water,0.00036264695721930284,5.2304282988503826e-18,W_PMA598,200.82,0.04100183796902813,Water pipe,-0.01054743353826629
W_JIN985,W_JVN984,0.0010173294302266,0.005076142131979695,Water,0.00037117607889486566,-1.671534410206225e-18,W_PMA597,67.091,0.04706134181395633,Water pipe,-0.008863491379687732
W_JIN1341,W_JVN1340,0.0013603823580447,0.004441624365482233,Water,0.00041969512402264614,-8.438882029816696e-18,W_PMA892,5.492,0.06262774850403484,Water pipe,0.03819929820815283
W_JIN1341,W_JIN1342,0.0011829411806561,0.006345177664974619,Water,0.0004127406785117059,-1.1209277923500922e-17,W_PMA893,167.93,0.05786705464658527,Water pipe,-0.010206819850699898
W_JIN1342,W_JVN1343,0.0011119647153789,0.004441624365482233,Water,0.00040399664580143555,-3.794703284497932e-18,W_PMA894,52.224,0.05308060990958222,Water pipe,0.009388394429925897
W_JIN1330,W_JVN1329,0.0011829411919939,0.004441624365482233,Water,0.0003920959853211735,-2.630121659493935e-18,W_PMA884,34.732,0.06262774850403484,Water pipe,0.006424451523452312
W_JIN1330,W_JIN1331,0.0013722117793134,0.006345177664974619,Water,0.00039857893793441646,6.17651953785748e-18,W_PMA885,141.59,0.06736269148193093,Water pipe,-0.013135675101245138
W_JIN1331,W_JIN1332,0.0014431882445903,0.005710659898477157,Water,0.00040860092638543696,1.390951886059812e-17,W_PMA886,123.94,0.07207188358027354,Water pipe,-0.011189572918096394
W_JIN1333,W_JIN1332,0.0015496529510232,0.004441624365482233,Water,0.0004146550860543369,7.675131521760638e-18,W_PMA887,31.94,0.07558687863932352,Water pipe,-0.017785368137654557
W_JIN1333,W_JVN1334,0.0016088000120451,0.0031725888324873096,Water,0.0004162310264759371,6.059879124278333e-18,W_PMA888,7.789,0.07792216152882972,Water pipe,0.018708527834742125
W_JIN1352,W_JVN1351,0.0011592823721345,0.005076142131979695,Water,0.0003849524530029832,8.934132122277712e-18,W_PMA900,81.781,0.05547705113802793,Water pipe,-0.005153842276505141
W_JIN1352,W_JVN1353,0.0010173294302266,0.005076142131979695,Water,0.0003777582765697536,1.0609748220306895e-17,W_PMA901,127.962,0.04947387734212297,Water pipe,-0.024135291829946684
W_JIN1349,W_JVN1348,0.0013485529651309,0.005076142131979695,Water,0.0003996336573895472,7.318931196823345e-18,W_PMA898,85.921,0.063813898393467,Water pipe,-0.00835654356486197
W_JIN1349,W_JVN1350,0.0011592823721345,0.005076142131979695,Water,0.00039214651794294494,3.912330182870471e-18,W_PMA899,118.352,0.05786705464658527,Water pipe,-0.02160856508782577
W_JIN311,W_JVN1364,0.0002365882327263,0.004441624365482233,Water,0.00038101431397284815,3.438996548510353e-19,W_PMA916,98.08,0.006325059790323463,Water pipe,-0.01861945680667924
W_JIN316,W_JVN1361,0.0001419529419056,0.005076142131979695,Water,0.0002597954015234413,-1.3540530794066533e-17,W_PMA913,76.9,0.008843817696648201,Water pipe,-0.001984182616005796
W_JIN316,W_JVN1362,0.0,0.005076142131979695,Water,0.0002563328336947343,-1.4195750071009372e-17,W_PMA914,132.714,0.0025348522060456625,Water pipe,-0.02108717566470616
W_JIN321,W_JVN1359,0.0002839058838101,0.005076142131979695,Water,0.00026697658773000696,1.2233894756616247e-18,W_PMA911,89.95,0.01760877332466387,Water pipe,-0.008309804786938007
W_JIN321,W_JVN1360,0.0001419529419056,0.005076142131979695,Water,0.00026325728238176156,3.888417517904111e-18,W_PMA912,125.101,0.01135613788308457,Water pipe,-0.022630615984459743
W_JIN326,W_JVN1357,0.0004731764768002,0.005710659898477157,Water,0.0002745505270740017,3.99989540331014e-18,W_PMA909,125.962,0.026294866884047006,Water pipe,-0.012083181030005729
W_JIN326,W_JVN1358,0.0002839058838101,0.005076142131979695,Water,0.00027040807191861275,1.357659317011793e-18,W_PMA910,102.16,0.020098561491490943,Water pipe,-0.015727552184091498
W_JIN331,W_JIN336,0.00052049411653,0.0076142131979695426,Water,0.0002834246905814233,-3.6814018304120475e-17,W_PMA907,194.321,0.0361252651535879,Water pipe,-0.010342294844960293
W_JIN331,W_JVN1356,0.0004731764768002,0.005076142131979695,Water,0.00027827696011142725,-1.752380093245585e-17,W_PMA908,73.854,0.029993336959915535,Water pipe,-0.005963043062415324
W_JIN336,W_JIN341,0.0006861058782951,0.0076142131979695426,Water,0.0002913745352278675,-2.972158952934154e-17,W_PMA906,206.18,0.04221695759795795,Water pipe,-0.010481604941310244
W_JIN341,W_JVN1355,0.0008856277699728,0.005076142131979695,Water,0.0002964256142462007,-1.4687889178102933e-17,W_PMA905,41.25,0.048268414293025697,Water pipe,0.008542439336634434
W_JIN346,W_JIN350,0.0010018234050377,0.005076142131979695,Water,0.0003052339340754005,-1.0227298728048594e-17,W_PMA903,56.071,0.05547705113802793,Water pipe,0.0040310792992065796
W_JIN346,W_JVN1354,0.0008856277699728,0.004441624365482233,Water,0.0003006588626370066,2.0521887071722172e-19,W_PMA904,155.954,0.05067773096124814,Water pipe,-0.025246407984113595
W_JIN350,W_JIN996,0.0010597795171149,0.0038071065989847713,Water,0.00030768435717604717,-1.1807229756957435e-17,W_PMA902,54.7,0.05786705464658527,Water pipe,-0.11341954758988526
W_JIN352,W_JVN1383,0.000413174994889,0.0038071065989847713,Water,0.0002922648063296766,-3.7241605332386194e-18,W_PMA934,15.271,0.04221695759795795,Water pipe,-0.005141543477987955
W_JIN352,W_JIN1384,0.0004593307219669,0.0038071065989847713,Water,0.0002946124162541754,-3.834073015121856e-18,W_PMA935,98.36,0.045852659904914876,Water pipe,0.05658968267395755
W_JIN355,W_JVN1381,0.0003783741269586,0.0038071065989847713,Water,0.0002838861187988565,7.313264487162653e-19,W_PMA932,37.281,0.0361252651535879,Water pipe,0.021098182881995362
W_JIN355,W_JVN1382,0.000413174994889,0.0038071065989847713,Water,0.00028826518289081144,-1.0369029774771987e-18,W_PMA933,183.3,0.03978510891012621,Water pipe,-0.020720080489698037
W_JIN358,W_JVN1379,0.0003548823604393,0.0038071065989847713,Water,0.00027564687610431816,-1.124225396662486e-17,W_PMA930,48.89,0.028762123031264786,Water pipe,0.013979200529178691
W_JIN358,W_JVN1380,0.0003783741269586,0.004441624365482233,Water,0.00027984418123712016,-4.2710149035551895e-18,W_PMA931,173.96,0.03245093652730076,Water pipe,-0.01847810779425199
W_JIN361,W_JVN1377,0.0003193941249639,0.0038071065989847713,Water,0.00026733984786953056,4.221669217044179e-18,W_PMA928,132.121,0.022581911938429646,Water pipe,-0.009871178721158298
W_JIN361,W_JVN1378,0.0003548823604393,0.0038071065989847713,Water,0.0002721845846438601,3.548206635653598e-18,W_PMA929,140.63,0.026294866884047006,Water pipe,-0.011724744893349378
W_JIN364,W_JIN367,0.0002365882384016,0.005076142131979695,Water,0.00025972721624492113,2.6444943413218958e-17,W_PMA926,191.64,0.016361465096292195,Water pipe,-0.008041011719269454
W_JIN364,W_JVN1376,0.0003193941249639,0.0038071065989847713,Water,0.0002639594320843226,8.152492621699296e-18,W_PMA927,61.61,0.020098561491490943,Water pipe,-0.001479392094988288
W_JIN367,W_JIN370,0.0002011000029255,0.005076142131979695,Water,0.00025322566789029704,3.112184202223078e-17,W_PMA925,209.751,0.012609883831344613,Water pipe,-0.008163559648335934
W_JIN370,W_JVN1375,9.463529649645722e-05,0.0038071065989847713,Water,0.0002490614849646381,1.9537078611349553e-17,W_PMA924,54.8,0.008843817696648201,Water pipe,0.0006182300552093579
W_JIN373,W_JVN1373,0.0,0.0038071065989847713,Water,0.00024241979285316838,-5.725398460309962e-18,W_PMA922,102.38,0.0025348522060456625,Water pipe,-0.0013257507231912743
