source,target,id,link_type,betweenness_centrality,cluster_num,katz_centrality,maxflow,length,link_category,degree_centrality,eigenvector_centrality,closeness_centrality,cluster
W_JIN1111,W_JVN1137,W_PMA737,Water,0.049287183465360235,2,-0.011451931940363416,0.0025407251347723,398.34,Water pipe,0.0038071065989847713,-8.673197547214159e-18,0.0005981275049986403,water2
W_JIN1124,W_JVN1125,W_PMA727,Water,0.031222941458594194,1,-0.04124491716086498,0.0132672686816018,22.792,Water pipe,0.004441624365482233,9.212318008899436e-19,0.0005690864935632522,water1
W_JIN1124,W_JVN1132,W_PMA733,Water,0.03144021450482668,1,-0.027907714570035158,0.005020685705622,175.62,Water pipe,0.005076142131979695,4.7861709815160155e-18,0.0005605038530821464,water1
W_JIN1124,W_JVN1133,W_PMA734,Water,0.010211833172926812,2,-0.03384822267642481,0.0042467271558183,19.21,Water pipe,0.004441624365482233,9.119143167506446e-18,0.0005708179947102666,water2
W_JVN1129,W_JVN1130,W_PMA731,Water,0.009827179409596709,2,-0.00543363789956879,0.0043513879946872,174.411,Water pipe,0.0025380710659898475,1.3337509366094038e-17,0.0006090554525497319,water2
W_JVN1132,W_JVN1246,W_PMA821,Water,0.029533039987897084,2,0.021495214453185935,0.005020685705622,186.41,Water pipe,0.0031725888324873096,1.7527833743596348e-17,0.0005409985598388913,water2
W_JVN1134,W_JVN1135,W_PMA735,Water,0.01107931592788466,2,-0.0049510502604875346,0.0042467271558183,192.204,Water pipe,0.0025380710659898475,9.300103325714097e-18,0.0005762386696617498,water2
W_JVN1248,W_JVN1249,W_PMA822,Water,0.02505882466547998,2,-0.07868935026522442,0.0001773964031657,21.11,Water pipe,0.0031725888324873096,-1.149358072321738e-17,0.0005842425812401498,water2
W_JIN1516,W_JVN1157,W_PMA753,Water,0.003799864164110355,2,0.3000656612909435,0.0,3.94,Water pipe,0.0031725888324873096,4.3397974121652195e-18,0.0004839250062807103,water2
W_JIN1516,W_JIN1156,W_PMA1046,Water,0.0012682308180088776,2,0.30992664389618574,0.0,4.615,Water pipe,0.0025380710659898475,-2.7521635152925886e-18,0.0004834256069238716,water2
W_JIN1514,W_JVN1177,W_PMA766,Water,0.012609883831344613,2,-0.0035204997288456187,0.0130701118191082,154.475,Water pipe,0.0025380710659898475,3.197007396988896e-18,0.0005046013636314723,water2
W_JVN1181,W_JVN1182,W_PMA770,Water,0.005063266692202955,2,-0.0036333473178099982,0.0,243.38,Water pipe,0.0025380710659898475,2.276025033519613e-17,0.0004533442771029711,water2
W_JVN1183,W_JIN1502,W_PMA771,Water,0.007585243458471878,2,-0.0074582345492198165,0.0,149.926,Water pipe,0.0031725888324873096,-1.3250333340927665e-17,0.00047432406958570003,water2
W_JVN1191,W_JIN1192,W_PMA777,Water,0.02505882466547998,2,-0.05091953001722546,0.0001301235262901,22.07,Water pipe,0.0031725888324873096,-1.28004728524442e-17,0.0005284435767146899,water2
W_JIN1192,W_JVN1245,W_PMA820,Water,0.02784474794717207,2,-0.04446074947761109,0.005020685705622,19.78,Water pipe,0.0031725888324873096,-1.755022860797329e-17,0.0005308697401411511,water2
W_JVN1198,W_JIN1199,W_PMA783,Water,0.01947410266231906,2,-0.03366172686884421,0.0052415013917678,28.55,Water pipe,0.0038071065989847713,-1.1310298816019009e-17,0.0005733778541657052,water2
W_JIN1199,W_JVN1242,W_PMA818,Water,0.006437719888369937,2,-0.03389411812356918,0.0043513879946872,26.922,Water pipe,0.0038071065989847713,-8.734211757967513e-18,0.000576633654152812,water2
W_JVN1207,W_JIN1208,W_PMA790,Water,0.03390908008201655,1,-0.03160724974612663,0.0078221112864311,34.552,Water pipe,0.0038071065989847713,3.7022346587984686e-18,0.0006205189838025049,water1
W_JIN1208,W_JVN1237,W_PMA815,Water,0.003053893372045489,0,-0.020061634074461876,0.0323280558542705,26.931,Water pipe,0.0038071065989847713,-5.6773611754265046e-18,0.000623928049184649,water0
W_JVN1212,W_JIN1213,W_PMA795,Water,0.040852965696609574,0,-0.027157756852121448,0.0400662006353842,27.74,Water pipe,0.0031725888324873096,1.088047253333208e-17,0.0006638056759280278,water0
W_JIN1213,W_JVN1234,W_PMA813,Water,0.061924427606230424,1,-0.021533314380653704,0.0008220004779942,24.17,Water pipe,0.0031725888324873096,1.1945629011497523e-17,0.0006672435661898029,water1
W_JIN1503,W_JVN1219,W_PMA1033,Water,0.06403036672471343,0,0.1126614838360672,0.0408261608360483,8.88,Water pipe,0.0031725888324873096,2.78872151737015e-18,0.0006840283026145119,water0
W_JIN1230,W_JVN1231,W_PMA809,Water,0.05698830588182278,0,0.02398459012466045,0.0268845368298791,49.914,Water pipe,0.004441624365482233,-8.205483605278626e-18,0.0007360646142638421,water0
W_JIN1230,W_JVN1447,W_PMA993,Water,0.028762123031264786,1,0.03066469494448377,0.0,30.343,Water pipe,0.004441624365482233,-4.789954860679037e-18,0.0007378264075173068,water1
W_JIN1230,W_JIN1535,W_PMA1076,Water,0.07320572699561269,0,-0.018979960809984618,0.0280981291021361,184.895,Water pipe,0.005076142131979695,-1.1174520490465487e-17,0.0007614576985573158,water0
W_JIN1505,W_JVN1233,W_PMA1035,Water,0.048558111688002344,0,-0.024445347890556184,0.0267780721291253,37.079,Water pipe,0.0025380710659898475,-3.239987060356607e-18,0.0006659554373755993,water0
W_JVN1235,W_JVN1236,W_PMA814,Water,0.06361915736684381,5,-0.005624397060678403,0.0008220004779942,167.73,Water pipe,0.0025380710659898475,1.6947003861774053e-17,0.00068208020816057,water5
W_JVN1238,W_JVN1239,W_PMA816,Water,0.00474540427271469,0,-0.005626180560361815,0.0323280558542705,167.741,Water pipe,0.0025380710659898475,1.7307018107649194e-17,0.0006365472935177006,water0
W_JVN1240,W_JVN1241,W_PMA817,Water,0.006441743463300168,0,-0.005398296153151812,0.0323280558542705,174.452,Water pipe,0.0025380710659898475,2.7541414465992863e-18,0.0006622417074851566,water0
W_JVN1243,W_JVN1244,W_PMA819,Water,0.008132449648983324,2,-0.005731596646812219,0.0043513879946872,163.428,Water pipe,0.0025380710659898475,7.009482308354977e-20,0.0005875305098715681,water2
W_JIN1280,W_JIN1281,W_PMA848,Water,0.0012682308180088776,2,-0.03972951846306406,0.0,36.708,Water pipe,0.0025380710659898475,-4.0982320041698256e-18,0.00048775121908838646,water2
W_JVN1299,W_JVN1300,W_PMA863,Water,0.01135613788308457,2,-0.0063833996403938244,7.09764709541509e-05,148.64,Water pipe,0.0025380710659898475,-1.4128703804792605e-17,0.000568781208854262,water2
W_JVN1307,W_JIN1308,W_PMA868,Water,0.01760877332466387,2,-0.01600901585188998,0.0001419081676887,60.308,Water pipe,0.0031725888324873096,-5.445794970564716e-18,0.0005292805774388825,water2
W_JVN1315,W_JIN1316,W_PMA874,Water,0.0025348522060456625,2,-0.035492753710651345,0.0,37.254,Water pipe,0.0025380710659898475,-2.1840307364729792e-18,0.00047749556590290275,water2
W_JVN1317,W_JIN1318,W_PMA875,Water,0.0025348522060456625,2,-0.053849844283092065,0.0,28.453,Water pipe,0.0025380710659898475,-3.087404385397659e-18,0.0005130919315666366,water2
W_JVN1319,W_JIN1320,W_PMA876,Water,0.0012682308180088776,2,-0.13840485780470674,0.0,16.515,Water pipe,0.0019035532994923856,-1.1413336170894163e-17,0.0005502981294570712,water2
W_JIN1321,W_JVN1322,W_PMA878,Water,0.12516456421464645,6,-0.004280643303049062,0.0129680277468531,106.79,Water pipe,0.0031725888324873096,-1.0287205793322035e-18,0.0008118842951246682,water6
W_JVN1327,W_JIN1328,W_PMA882,Water,0.12870531015324993,6,-0.1672491131546689,0.0129289906878287,23.845,Water pipe,0.0031725888324873096,-7.27888058058329e-18,0.000841407456354435,water6
W_JVN1335,W_JIN1336,W_PMA889,Water,0.023517795467201424,1,0.045170720117043955,0.0032164657721,25.523,Water pipe,0.0038071065989847713,-3.636457884777424e-17,0.0006592435658557977,water1
W_JIN1336,W_JVN1337,W_PMA890,Water,0.07467674599010522,1,0.04739620221844973,0.0106657116768429,21.86,Water pipe,0.0038071065989847713,-3.557346473011178e-17,0.0006580631194529053,water1
W_JIN1336,W_JVN1473,W_PMA1010,Water,0.0018926896471807614,2,0.006694297336721271,0.0059860749330036,375.845,Water pipe,0.0038071065989847713,-6.22768994135706e-17,0.0006239372829610584,water2
W_JIN1336,W_JIN1552,W_PMA1075,Water,0.08165121077416801,1,-0.030244867993500724,0.0078961025159393,189.036,Water pipe,0.004441624365482233,-4.236795557160157e-17,0.0006644808258268308,water1
W_JVN1482,W_JIN1549,W_PMA891,Water,0.011090581937689309,1,0.015025682652830864,0.0008121040500147,351.927,Water pipe,0.0038071065989847713,-4.708521898852514e-17,0.0006410649276689538,water1
W_JIN1549,W_JIN1552,W_PMA1074,Water,0.07784088531523904,1,-0.030465668251673808,0.009217592019731,193.418,Water pipe,0.004441624365482233,-4.455023435997284e-17,0.000672833904881409,water1
W_JIN1549,W_JVN1339,W_PMA1072,Water,0.020486434114765233,1,0.0479713265904024,0.0007282343707942,88.114,Water pipe,0.0038071065989847713,-3.0977126511250073e-17,0.0006763229587051546,water1
W_JIN1549,W_JIN1551,W_PMA1073,Water,0.07429048279680303,1,-0.02611149084897618,0.0077113861162876,191.998,Water pipe,0.004441624365482233,-4.5387608918245026e-17,0.0006751128764199971,water1
W_JIN1667,W_JVN1345,W_PMA895,Water,0.07307214430792902,1,0.06541628828707384,0.0106657116768429,99.549,Water pipe,0.0031725888324873096,-1.168045108255626e-18,0.0006498464065525379,water1
W_JIN1667,W_JIN1344,W_PMA1119,Water,0.06810463869906556,1,-0.04254168070235572,0.0085925652582806,138.376,Water pipe,0.0038071065989847713,1.0620664312159605e-17,0.0006336907722301115,water1
W_JIN1667,W_JIN1687,W_PMA1141,Water,0.016151434484934127,1,-0.005974183351574246,0.0020731464185622,93.145,Water pipe,0.005710659898477157,-5.219840486190652e-18,0.0006437592884862701,water1
W_JIN1344,W_JVN1346,W_PMA896,Water,0.05792982241549688,2,-0.08165251719515487,0.0061259547603398,19.241,Water pipe,0.0031725888324873096,1.5121137910977064e-17,0.0006227133365840289,water2
W_JIN1344,W_JVN1347,W_PMA897,Water,0.01761521104455224,2,-0.06802570761557276,0.0024666104979408,15.48,Water pipe,0.0031725888324873096,1.4111461426246242e-17,0.0006234533534824694,water2
W_JIN996,W_JVN1388,W_PMA938,Water,0.0769315573810068,5,0.044047831650193894,0.0013008660958568,16.286,Water pipe,0.0031725888324873096,-2.3440273853594088e-18,0.0007383662792393541,water5
W_JVN1365,W_JIN1366,W_PMA917,Water,0.018394979866031048,2,-0.04952138778825255,0.002195953280104,10.756,Water pipe,0.0031725888324873096,1.458558756664829e-18,0.0005839302531438001,water2
W_JIN1366,W_JVN1367,W_PMA918,Water,0.029644895370957512,2,-0.08705725799407392,0.0024211552118649,19.348,Water pipe,0.0031725888324873096,-1.022119716411706e-17,0.0005830011534286982,water2
W_JIN1366,W_JIN1491,W_PMA1025,Water,0.04529257827462669,1,-0.045067942332601904,0.0046171084919689,132.428,Water pipe,0.004441624365482233,-6.8271205548725395e-18,0.0005940010622907921,water1
W_JVN1368,W_JIN1669,W_PMA919,Water,0.027383646260167573,2,-0.002145083185393865,0.0024211552118649,134.672,Water pipe,0.0031725888324873096,1.6057740678747404e-17,0.0005716866329197876,water2
W_JIN1669,W_JVN1369,W_PMA1121,Water,0.01551007664105527,2,-0.0014348214805984204,0.0015682352083634,128.01,Water pipe,0.0031725888324873096,1.998792863495056e-17,0.0005526753776549007,water2
W_JIN1669,W_JIN1703,W_PMA1159,Water,0.013680959477772162,1,-0.010520634552275289,0.0008529200035015,108.421,Water pipe,0.005710659898477157,1.0676997965079116e-17,0.0005625588020435235,water1
W_JVN1370,W_JIN1371,W_PMA920,Water,0.013107197692721192,2,-0.11714111445449149,0.0015682352083634,9.04,Water pipe,0.0025380710659898475,-5.946487696516267e-18,0.000542636585001702,water2
W_JIN1371,W_JVN1372,W_PMA921,Water,0.011903344073596013,2,-0.15791713227703902,0.0015682352083634,13.79,Water pipe,0.0025380710659898475,-5.460721377871442e-18,0.0005417208225208512,water2
W_JIN1384,W_JVN1385,W_PMA936,Water,0.03516765432019287,2,0.2526864823592836,0.0011068881414926,13.925,Water pipe,0.0025380710659898475,-1.0982428773843525e-17,0.0006752829139181976,water2
W_JIN1668,W_JVN1387,W_PMA937,Water,0.07467030827021685,5,-0.004755104302717407,0.0013008660958568,125.931,Water pipe,0.0031725888324873096,-1.084492831678381e-17,0.0007215963057065888,water5
W_JIN1668,W_JVN1386,W_PMA1120,Water,0.037570533268526954,1,-0.0012080405619659131,0.0011068881414926,132.78,Water pipe,0.0031725888324873096,-6.926230675778104e-18,0.0006919389744484732,water1
W_JIN1668,W_JIN1696,W_PMA1151,Water,0.037460287315438615,1,-0.011025397659336847,0.0003846081372504,100.694,Water pipe,0.005710659898477157,2.1951504326441308e-18,0.0006968096144804658,water1
W_JVN1405,W_JIN1534,W_PMA959,Water,0.13046522182773304,6,0.0682397461336526,0.001167269438193,57.704,Water pipe,0.0038071065989847713,6.311867064635618e-19,0.0008245119461058094,water6
W_JIN1534,W_JIN1535,W_PMA1064,Water,0.10541524902709958,6,-0.01219708187306941,0.0272644559237249,201.811,Water pipe,0.004441624365482233,-3.044654816108873e-18,0.0008030477130599499,water6
W_JIN1534,W_JIN1601,W_PMA1065,Water,0.03439110435865825,5,0.001089792932153087,0.0271809692758242,181.801,Water pipe,0.004441624365482233,9.973422965409735e-18,0.0008370664591426829,water5
W_JIN1512,W_JVN1406,W_PMA1042,Water,0.07714963514222532,5,-0.012568989264358718,0.0004807129961664,80.355,Water pipe,0.0031725888324873096,-1.6549982444891686e-17,0.0007789936397242258,water5
W_JIN1407,W_JVN1408,W_PMA961,Water,0.001897517937097039,2,0.0005458955346878899,0.0024251409186652,301.17,Water pipe,0.0031725888324873096,2.468873208516157e-16,0.0006182831394814733,water2
W_JIN1407,W_JVN1483,W_PMA1018,Water,0.0053738866768168045,2,0.03904790153820036,0.0067971953715938,25.705,Water pipe,0.0031725888324873096,1.562614545203281e-16,0.0005913630794849218,water2
W_JIN1407,W_JVN1485,W_PMA1020,Water,0.0040702483994218925,2,-0.007280855103632339,0.0043720544529286,364.43,Water pipe,0.0031725888324873096,2.664294648381125e-16,0.0005798337500266353,water2
W_JIN1521,W_JVN1410,W_PMA962,Water,0.014393132240423087,1,0.021510729340257367,0.0043856376388521,147.158,Water pipe,0.004441624365482233,-1.2769409203773111e-17,0.0006702117509599052,water1
W_JIN1521,W_JVN1409,W_PMA1051,Water,0.004374430664147372,1,0.02574114011819747,0.0024251409186652,108.1,Water pipe,0.004441624365482233,2.6762192281518023e-18,0.0006569418126336039,water1
W_JIN1521,W_JIN1551,W_PMA1071,Water,0.07459868863645874,1,-0.026585419532628326,0.0063928093128998,221.689,Water pipe,0.005076142131979695,-1.907134143734633e-17,0.000671157436638706,water1
W_JIN1521,W_JIN1550,W_PMA1070,Water,0.06998928119638587,1,-0.014410189396930239,0.004432312592713,218.84,Water pipe,0.005076142131979695,2.327488820782757e-18,0.0006602774610377335,water1
W_JIN1640,W_JVN1411,W_PMA963,Water,0.1503239782533822,6,0.00689024133675141,0.0075241404342436,217.201,Water pipe,0.0031725888324873096,1.067974510236906e-17,0.0008835143372895606,water6
W_JIN1640,W_JIN1641,W_PMA1108,Water,0.023627236705303714,5,-0.009073720567043246,0.0019494787677385,116.64,Water pipe,0.004441624365482233,1.0804582055539689e-17,0.000870139929693492,water5
W_JIN1606,W_JVN1412,W_PMA964,Water,0.11023227293357238,6,0.0428563208128898,0.000580825685301,155.902,Water pipe,0.0038071065989847713,-1.0712454960363109e-19,0.0008400011694977166,water6
W_JIN1606,W_JIN1605,W_PMA1096,Water,0.0071096569017185494,5,-0.008297353082013594,0.0024430695749799,57.895,Water pipe,0.004441624365482233,-7.144326249945128e-18,0.0008496710401353536,water5
W_JIN1606,W_JIN1607,W_PMA1097,Water,0.034453872127569854,5,-0.008158601003057283,0.0009895376955982,86.24,Water pipe,0.005076142131979695,-1.1876599355315884e-17,0.0008382791606722959,water5
W_JVN1413,W_JVN1414,W_PMA965,Water,0.005945234316909636,2,-0.005235243290013035,0.0003090778633018,230.425,Water pipe,0.0025380710659898475,7.237367434004784e-18,0.0005940830281592885,water2
W_JVN1415,W_JIN1510,W_PMA966,Water,0.00842214704395997,2,0.04804560468499486,0.0003090778633018,127.963,Water pipe,0.0038071065989847713,2.593928902930047e-17,0.0006263581071529451,water2
W_JIN1510,W_JIN1548,W_PMA1068,Water,0.05863797160321757,1,-0.019595672375007207,0.0043166697770185,195.783,Water pipe,0.004441624365482233,4.155176686399784e-17,0.0006256205717089414,water1
W_JIN1510,W_JIN1550,W_PMA1069,Water,0.07747876357151824,1,-0.012528935180818901,0.0039054363361897,167.56,Water pipe,0.004441624365482233,3.2758656595381204e-17,0.0006454107416441232,water1
W_JVN1416,W_JIN1515,W_PMA967,Water,0.003799864164110355,2,-0.06270522003089095,0.0,27.868,Water pipe,0.0031725888324873096,-3.915873532040432e-18,0.0004671601439045234,water2
W_JIN1515,W_JIN1417,W_PMA1045,Water,0.0012682308180088776,2,0.007041525440845936,0.0,3.215,Water pipe,0.0025380710659898475,-4.595001065138302e-18,0.0004654704831711302,water2
W_JIN1501,W_JVN1419,W_PMA968,Water,0.0025348522060456625,2,-0.06016123046646223,0.0,26.161,Water pipe,0.0025380710659898475,9.682666948460522e-18,0.0004395304393413512,water2
W_JIN1501,W_JIN1418,W_PMA1031,Water,0.0012682308180088776,2,0.009340443929793288,0.0,2.184,Water pipe,0.0019035532994923856,3.579321248684163e-18,0.00043816460447365256,water2
W_JVN1422,W_JIN1506,W_PMA971,Water,0.043470703546218,0,-0.01191802789344108,0.0267070956581722,99.28,Water pipe,0.0031725888324873096,7.668781983404357e-19,0.0006242957234644114,water0
W_JIN1427,W_JVN1443,W_PMA990,Water,0.012609883831344613,2,0.005534412645411751,0.0180091849461012,13.951,Water pipe,0.0031725888324873096,-2.9899061341938188e-18,0.0005871610133188101,water2
W_JVN1429,W_JIN1507,W_PMA979,Water,0.031028200431971003,2,-0.005163295810925498,0.0083193695317598,128.969,Water pipe,0.0025380710659898475,9.348136553031104e-18,0.000579059508983491,water2
W_JVN1435,W_JIN1508,W_PMA983,Water,0.031137641670073293,2,-0.010376219812519034,0.008141928354371,117.061,Water pipe,0.0031725888324873096,1.7156553094215772e-17,0.00057840754980494,water2
W_JIN1509,W_JVN1440,W_PMA1039,Water,0.004232800826603234,2,0.029218591673443543,0.0040906053583045,124.471,Water pipe,0.0031725888324873096,8.36193498118655e-18,0.0005760275753724532,water2
W_JIN1509,W_JIN1548,W_PMA1067,Water,0.035317331307597476,2,-0.020970852597649827,0.0038029053420373,196.496,Water pipe,0.0038071065989847713,2.188464656935166e-17,0.00059936811657088,water2
W_JVN1441,W_JIN1442,W_PMA989,Water,0.0017558880995529004,2,-0.006658174523229993,0.0040906053583045,264.085,Water pipe,0.0025380710659898475,2.0261953464393675e-17,0.0005466166131338098,water2
W_JIN1442,W_JVN1489,W_PMA1023,Water,0.0012569648082042303,2,0.03822368822843954,0.0040906053583045,19.036,Water pipe,0.0025380710659898475,1.0991375739485355e-17,0.0005276365499504094,water2
W_JVN1444,W_JVN1445,W_PMA991,Water,0.010100782504852432,2,-0.0027591256062187266,0.0180091849461012,355.041,Water pipe,0.0025380710659898475,3.1962724874852593e-17,0.0005581010956508621,water2
W_JVN1446,W_JIN1500,W_PMA992,Water,0.007585243458471878,2,-0.02855858829744578,0.0180091849461012,44.522,Water pipe,0.0031725888324873096,-1.5069064030127158e-18,0.0005276177387672719,water2
W_JVN1448,W_JVN1449,W_PMA994,Water,0.026294866884047006,5,-0.0040433755868612,0.0,233.702,Water pipe,0.0025380710659898475,1.630245093974433e-17,0.0007053594715693498,water5
W_JVN1450,W_JIN1451,W_PMA995,Water,0.02382117301694086,2,-0.014255623450659054,0.0,174.02,Water pipe,0.0025380710659898475,8.542732635834926e-18,0.000658465821862866,water2
W_JIN1451,W_JVN1452,W_PMA996,Water,0.022581911938429646,2,0.013433642058670061,0.0,87.216,Water pipe,0.0025380710659898475,3.832797235156817e-18,0.000631558096452338,water2
W_JVN1453,W_JVN1454,W_PMA997,Water,0.020098561491490943,2,-0.003559979797393159,0.0,273.933,Water pipe,0.0025380710659898475,3.550488396556038e-18,0.00059885255688439,water2
W_JVN1455,W_JIN1456,W_PMA998,Water,0.01760877332466387,2,0.03849570155657045,0.0,11.986,Water pipe,0.0031725888324873096,-6.1385719922954455e-18,0.0005737107312952087,water2
W_JIN1456,W_JVN1457,W_PMA999,Water,0.015112547437948426,2,-0.009310779768006535,0.0,189.511,Water pipe,0.0031725888324873096,-1.0095581972728018e-17,0.0005582041388440134,water2
W_JVN1458,W_JVN1459,W_PMA1000,Water,0.012609883831344613,2,-0.0054045266497453545,0.0,177.377,Water pipe,0.0025380710659898475,1.3839259537436174e-18,0.0005311762061111834,water2
W_JVN1460,W_JIN1461,W_PMA1001,Water,0.010100782504852432,2,0.02190187483998753,0.0,53.63,Water pipe,0.0025380710659898475,-1.5354049755931897e-17,0.0005151934826095702,water2
W_JIN1461,W_JVN1462,W_PMA1002,Water,0.008843817696648201,2,-0.015134778938932395,0.0,158.893,Water pipe,0.0025380710659898475,-1.610358319553709e-17,0.0005017545742507208,water2
W_JVN1463,W_JVN1464,W_PMA1003,Water,0.006325059790323463,2,-0.004141995313773918,0.0,189.11,Water pipe,0.0025380710659898475,4.390326820748749e-18,0.00048089170576934363,water2
W_JVN1465,W_JIN1466,W_PMA1004,Water,0.003799864164110355,2,-0.020126299862526176,0.0,101.877,Water pipe,0.0031725888324873096,2.5933404099677114e-18,0.00046350961139660904,water2
W_JIN1466,W_JIN1467,W_PMA1005,Water,0.0012682308180088776,2,0.028044692068997613,0.0,19.614,Water pipe,0.0025380710659898475,-1.604224348454885e-19,0.00045703230240753457,water2
W_JVN1469,W_JIN1470,W_PMA1007,Water,0.008843817696648201,4,0.01882528338738955,0.0720504433079695,143.03,Water pipe,0.0025380710659898475,3.9705097443589934e-05,0.0005542194379874643,water4
W_JIN1470,W_J1,W_PMA1008,Water,0.007585243458471878,4,-0.028486924827499586,0.0720504433079695,125.767,Water pipe,0.0025380710659898475,0.00028493281574122685,0.0005344163625963609,water4
W_JVN1475,W_JVN1477,W_PMA1013,Water,0.0006421625588649012,2,-0.0028331006519975496,0.0059860749330036,384.413,Water pipe,0.0025380710659898475,-3.328863369355336e-17,0.0005931684155010613,water2
W_JVN1478,W_JVN1481,W_PMA1016,Water,0.008626544650415716,2,0.04403838683239969,0.0008121040500147,25.33,Water pipe,0.0031725888324873096,-2.821421055690663e-17,0.0006031757509146766,water2
W_JVN1478,W_JVN1484,W_PMA1019,Water,0.0055718465633841805,2,-0.005408277134391569,0.0067971953715938,390.391,Water pipe,0.0031725888324873096,-5.900088777875197e-17,0.0005962369411809719,water2
W_JVN1486,W_JIN1487,W_PMA1021,Water,0.0032092033643524136,2,0.03853886410111425,0.0043720544529286,26.057,Water pipe,0.0038071065989847713,1.3964895722140683e-17,0.0005678869044833377,water2
W_JIN1487,W_JVN1488,W_PMA1022,Water,0.0034747593097476733,2,0.03472587878653159,0.0003090778633018,45.83,Water pipe,0.0038071065989847713,1.5201630157261787e-17,0.0005703296371111816,water2
W_JIN1487,W_JVN1490,W_PMA1024,Water,0.0029259436892641365,2,-0.01108567125562602,0.0040906053583045,370.97,Water pipe,0.0038071065989847713,2.2767701277717465e-17,0.0005476002606586357,water2
W_JIN1491,W_JVN1492,W_PMA1026,Water,0.05600333473890217,1,0.03928533550819287,0.0061259547603398,123.827,Water pipe,0.0038071065989847713,-1.0513689649615527e-17,0.0006123651591071731,water1
W_JIN1491,W_JIN1695,W_PMA1150,Water,0.013219857790767665,3,-0.007950372995739382,0.0015088462683708,111.295,Water pipe,0.006345177664974619,-3.241486924013142e-17,0.0006027687312194258,water3
W_JIN1495,W_JIN1471,W_PMA1027,Water,0.0025348522060456625,4,-0.026674610559115155,0.0637133665626089,66.163,Water pipe,0.0031725888324873096,0.011873260106945038,0.0005182331121403302,water4
W_JIN1471,W_JIN1522,W_PMA1160,Water,0.0025348522060456625,2,-0.025222685383096747,0.0083370767453605,14.605,Water pipe,0.0031725888324873096,0.7181952796652583,0.0005216748342841338,water2
W_JIN1531,W_JIN1532,W_PMA1057,Water,0.09147436660883448,0,-0.009198015884247401,0.0363652608766956,141.489,Water pipe,0.0038071065989847713,-9.449735889905192e-18,0.0007395552976070403,water0
W_JIN1535,W_JIN1536,W_PMA1077,Water,0.046325832316710065,1,-0.02138916499266457,0.0022592598655691,112.257,Water pipe,0.005710659898477157,-4.241986005552191e-17,0.000767281621236421,water1
W_JIN1601,W_JIN1602,W_PMA1092,Water,0.0069921685137557974,5,-0.00866698712074888,0.0026744002947021,121.631,Water pipe,0.004441624365482233,5.823278249503474e-18,0.00084745870652488,water5
W_JIN1548,W_JIN1547,W_PMA1089,Water,0.027117285599786267,1,-0.027955144201991338,0.0005137644349812,59.628,Water pipe,0.005710659898477157,2.7376735187370082e-17,0.0006111352741548942,water1
W_JIN1550,W_JIN1615,W_PMA1106,Water,0.019857951710663117,1,-0.018358293503998372,0.0005268762565232,48.303,Water pipe,0.0038071065989847713,2.4385352254057685e-17,0.0006523839671132135,water1
W_JIN1551,W_JIN1648,W_PMA1116,Water,0.00955277159935494,1,-0.025856247051746824,0.0013185768033877,139.146,Water pipe,0.004441624365482233,-2.1121832274285573e-17,0.0006747761190614356,water1
W_JIN1552,W_JIN1679,W_PMA1132,Water,0.020664276126681452,1,-0.03493510618905093,0.0013214895037917,62.07,Water pipe,0.005076142131979695,2.3599436964086765e-19,0.0006694994436909434,water1
W_JIN1536,W_JIN1537,W_PMA1078,Water,0.04132050510350244,3,-0.011770492522140047,0.0021015343742442,235.563,Water pipe,0.0076142131979695426,-7.673152581580539e-17,0.0007300177582180985,water3
W_JIN1537,W_JIN1538,W_PMA1079,Water,0.03695894987913181,3,-0.01142497656601952,0.0020174141132148,289.214,Water pipe,0.0076142131979695426,-7.589128111838342e-17,0.0006853012832688414,water3
W_JIN1538,W_JIN1539,W_PMA1080,Water,0.033353826741644645,3,-0.012244409585539653,0.0019332938521858,221.258,Water pipe,0.0076142131979695426,-7.596884717539642e-17,0.0006519875379993306,water3
W_JIN1539,W_JIN1540,W_PMA1081,Water,0.030408569892715398,3,-0.013185031926389035,0.0017545382956068,173.113,Water pipe,0.0076142131979695426,-4.5076189334965167e-17,0.0006327326696300589,water3
W_JIN1540,W_JIN1541,W_PMA1082,Water,0.027946142035413898,3,-0.01327372570978492,0.0015652677063987,209.919,Water pipe,0.0076142131979695426,-1.3824150708271745e-17,0.0006190154093809249,water3
W_JIN1541,W_JIN1542,W_PMA1083,Water,0.026183816215972627,3,-0.01401392433992971,0.0014496023474833,170.393,Water pipe,0.0076142131979695426,-1.4755826449785222e-17,0.0006088667725540707,water3
W_JIN1542,W_JIN1543,W_PMA1084,Water,0.024960649437182337,3,-0.013799313838217723,0.0013129069223632,181.54,Water pipe,0.0076142131979695426,2.2739192821768907e-18,0.0006027708293801651,water3
W_JIN1543,W_JIN1544,W_PMA1085,Water,0.025008932336345113,3,-0.013313126465037552,0.0011551814310378,190.125,Water pipe,0.0076142131979695426,1.7932923840487184e-18,0.0006007222348059123,water3
W_JIN1544,W_JIN1545,W_PMA1086,Water,0.02530667688118222,3,-0.013811290599548508,0.0009659108418229,175.883,Water pipe,0.0076142131979695426,-1.836464506141732e-17,0.0006020438100286255,water3
W_JIN1545,W_JIN1546,W_PMA1087,Water,0.02570098722434488,3,-0.013430261790994961,0.0008081853504932,190.061,Water pipe,0.0076142131979695426,-3.804394022140102e-17,0.0006043959178912094,water3
