scenario,strategy,meshedness,water_crew,power_crew,transpo_crew,water_perf_ecs,water_perf_pcs,power_perf_ecs,power_perf_pcs,water_mains,power_lines,transpo_links,all_compons
track649,centrality,low,1,2,4,21.732,82.666,6.064,12.29,2,1,3,6
track649,zone,low,1,2,4,21.72,82.666,6.064,12.29,2,1,3,6
track649,capacity,med,4,2,1,3.4,1.148,0.0,0.0,3,1,0,4
track649,centrality,med,4,2,1,3.4,1.148,0.0,0.0,3,1,0,4
track649,zone,med,4,2,1,3.4,1.148,0.0,0.0,3,1,0,4
track65,capacity,high,1,1,3,3.919,12.052,0.0,0.0,2,0,2,4
track65,centrality,high,1,1,3,3.919,12.052,0.0,0.0,2,0,2,4
track65,zone,high,1,1,3,3.919,12.052,0.0,0.0,2,0,2,4
track65,capacity,low,1,1,2,3.755,34.468,12.92,8.302,0,1,1,2
track65,centrality,low,1,1,2,3.755,34.468,12.92,8.302,0,1,1,2
track65,zone,low,1,1,2,3.755,34.468,12.92,8.302,0,1,1,2
track65,capacity,med,3,2,1,35.96,54.473,0.0,0.0,5,1,2,8
track65,centrality,med,3,2,1,144.693,177.626,0.0,0.0,5,1,2,8
track65,zone,med,3,2,1,46.407,69.889,0.0,0.0,5,1,2,8
track650,capacity,high,4,1,3,5.921,13.694,5.598,5.396,3,1,2,6
track650,centrality,high,4,1,3,5.921,13.694,5.598,5.396,3,1,2,6
track650,zone,high,4,1,3,5.921,13.694,5.598,5.396,3,1,2,6
track650,capacity,low,2,3,1,12.9,123.722,25.075,39.704,2,3,0,5
track650,centrality,low,2,3,1,12.9,123.722,25.075,39.704,2,3,0,5
track650,zone,low,2,3,1,13.023,123.722,25.075,39.704,2,3,0,5
track650,capacity,med,3,3,2,0.275,0.938,4.198,5.845,3,3,1,7
track650,centrality,med,3,3,2,0.275,0.938,4.198,5.845,3,3,1,7
track650,zone,med,3,3,2,0.275,0.938,4.198,5.845,3,3,1,7
track651,capacity,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track651,centrality,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track651,zone,high,1,1,1,0.0,0.0,0.0,0.0,0,0,1,1
track651,capacity,low,1,1,1,3.282,35.175,0.0,0.0,0,0,2,2
track651,centrality,low,1,1,1,3.282,35.175,0.0,0.0,0,0,2,2
track651,zone,low,1,1,1,3.282,35.175,0.0,0.0,0,0,2,2
track651,capacity,med,1,1,1,0.006,0.296,0.0,0.0,0,0,1,1
track651,centrality,med,1,1,1,0.006,0.296,0.0,0.0,0,0,1,1
track651,zone,med,1,1,1,0.006,0.296,0.0,0.0,0,0,1,1
track652,capacity,high,6,5,1,426.607,458.354,8.348,5.364,20,10,0,30
track652,centrality,high,6,5,1,554.534,567.124,9.521,6.118,20,10,0,30
track652,zone,high,6,5,1,555.797,572.783,9.45,6.072,20,10,0,30
track652,capacity,low,1,5,1,2654.702,2097.96,76.42,77.058,15,10,3,28
track652,centrality,low,1,5,1,2547.71,2023.254,79.833,89.319,15,10,3,28
track652,zone,low,1,5,1,3000.166,2335.579,89.525,95.895,15,10,3,28
track652,capacity,med,4,3,1,832.284,839.439,21.493,13.811,22,8,0,30
track652,centrality,med,4,3,1,896.983,899.448,21.331,13.707,22,8,0,30
track652,zone,med,4,3,1,919.292,931.404,20.836,13.388,22,8,0,30
track653,capacity,high,2,3,3,1040.931,1099.69,0.851,2.46,10,7,7,24
track653,centrality,high,2,3,3,1103.873,1175.586,1.25,3.615,10,7,7,24
track653,zone,high,2,3,3,652.977,693.275,0.858,2.482,10,7,7,24
track653,capacity,low,4,5,1,61.212,162.249,25.317,22.35,9,6,4,19
track653,centrality,low,4,5,1,53.715,196.537,25.317,22.35,9,6,4,19
track653,zone,low,4,5,1,590.578,1010.557,29.315,24.026,9,6,4,19
track653,capacity,med,7,3,2,8.024,20.729,3.521,6.007,6,8,5,19
track653,centrality,med,7,3,2,8.024,20.729,4.719,5.879,6,8,5,19
track653,zone,med,7,3,2,8.024,20.729,5.88,5.709,6,8,5,19
track654,capacity,high,6,7,1,116.064,191.325,3.732,3.597,11,6,5,22
track654,centrality,high,6,7,1,618.183,841.268,3.732,3.597,11,6,5,22
track654,zone,high,6,7,1,644.075,862.407,3.732,3.597,11,6,5,22
track654,capacity,low,6,5,5,262.149,341.92,180.088,162.83,8,5,6,19
track654,centrality,low,6,5,5,274.942,473.257,180.088,162.83,8,5,6,19
track654,zone,low,6,5,5,814.994,847.934,180.088,162.83,8,5,6,19
track654,capacity,med,4,1,2,192.486,287.015,0.0,0.0,9,2,4,15
track654,centrality,med,4,1,2,1343.635,1390.757,0.0,0.0,9,2,4,15
track654,zone,med,4,1,2,444.337,482.938,0.0,0.0,9,2,4,15
track655,capacity,high,7,6,5,544.059,564.958,28.504,9.307,12,6,4,22
track655,centrality,high,7,6,5,200.927,237.306,28.504,9.307,12,6,4,22
track655,zone,high,7,6,5,623.212,642.243,28.504,9.307,12,6,4,22
track655,capacity,low,5,7,4,850.042,742.77,204.254,149.065,13,14,3,30
track655,centrality,low,5,7,4,784.409,717.646,204.211,149.113,13,14,3,30
track655,zone,low,5,7,4,954.642,824.406,230.813,162.227,13,14,3,30
track655,capacity,med,5,3,7,920.967,947.008,82.895,65.706,13,10,7,30
track655,centrality,med,5,3,7,949.182,977.888,67.805,61.333,13,10,7,30
track655,zone,med,5,3,7,1056.026,1100.373,72.245,61.284,13,10,7,30
track656,capacity,high,4,3,6,826.11,859.772,45.013,56.95,9,15,6,30
track656,centrality,high,4,3,6,866.938,905.853,29.556,34.421,9,15,6,30
track656,zone,high,4,3,6,839.68,873.942,35.564,55.938,9,15,6,30
track656,capacity,low,5,2,5,1452.379,1508.443,840.426,735.346,5,11,5,21
track656,centrality,low,5,2,5,2351.646,2364.468,814.125,736.511,5,11,5,21
track656,zone,low,5,2,5,2132.891,2159.505,1171.802,1052.876,5,11,5,21
track656,capacity,med,7,5,5,529.093,562.446,7.219,10.711,9,10,6,25
track656,centrality,med,7,5,5,659.259,691.736,6.212,8.218,9,10,6,25
track656,zone,med,7,5,5,664.524,695.266,7.81,7.29,9,10,6,25
track657,capacity,high,2,2,5,757.189,788.019,0.0,0.0,8,4,8,20
track657,centrality,high,2,2,5,651.898,651.529,0.0,0.0,8,4,8,20
track657,zone,high,2,2,5,884.51,884.593,0.0,0.0,8,4,8,20
track657,capacity,low,1,5,3,2269.829,1835.94,382.402,381.357,9,12,7,28
track657,centrality,low,1,5,3,2270.033,1835.944,381.424,382.462,9,12,7,28
track657,zone,low,1,5,3,2444.905,2058.306,981.125,998.408,9,12,7,28
track657,capacity,med,3,5,3,833.061,872.563,10.166,16.399,15,13,2,30
track657,centrality,med,3,5,3,920.601,912.835,9.46,14.682,15,13,2,30
track657,zone,med,3,5,3,880.249,868.883,10.484,13.003,15,13,2,30
track658,capacity,high,7,7,2,179.334,230.261,0.933,0.6,13,9,1,23
track658,centrality,high,7,7,2,224.669,267.71,1.712,1.1,13,9,1,23
track658,zone,high,7,7,2,214.912,252.482,1.712,1.1,13,9,1,23
track658,capacity,low,3,2,5,219.229,210.279,95.814,61.567,10,7,6,23
track658,centrality,low,3,2,5,222.463,202.114,86.426,55.535,10,7,6,23
track658,zone,low,3,2,5,211.186,199.103,97.496,62.647,10,7,6,23
track658,capacity,med,1,3,5,1204.643,1267.085,1.886,1.212,9,12,4,25
track658,centrality,med,1,3,5,1346.857,1400.596,1.886,1.212,9,12,4,25
track658,zone,med,1,3,5,1307.871,1355.846,3.464,2.226,9,12,4,25
track659,capacity,high,2,2,4,1252.993,1277.842,1.866,1.199,10,6,3,19
track659,centrality,high,2,2,4,774.187,783.489,3.444,2.213,10,6,3,19
track659,zone,high,2,2,4,961.116,983.56,1.866,1.199,10,6,3,19
track659,capacity,low,6,4,3,146.166,125.669,30.522,19.613,10,7,3,20
track659,centrality,low,6,4,3,145.943,125.669,30.522,19.613,10,7,3,20
track659,zone,low,6,4,3,202.101,145.127,43.751,28.113,10,7,3,20
track659,capacity,med,6,3,1,554.512,574.516,0.0,0.0,10,6,4,20
track659,centrality,med,6,3,1,538.401,559.15,0.0,0.0,10,6,4,20
track659,zone,med,6,3,1,542.147,560.943,0.0,0.0,10,6,4,20
track66,capacity,high,4,2,1,390.507,436.213,0.456,1.32,9,2,3,14
track66,centrality,high,4,2,1,425.786,464.589,0.456,1.32,9,2,3,14
track66,zone,high,4,2,1,395.626,442.344,0.456,1.32,9,2,3,14
track66,capacity,low,4,1,3,319.025,395.863,94.865,110.745,5,2,2,9
track66,centrality,low,4,1,3,319.164,395.863,94.865,110.745,5,2,2,9
track66,zone,low,4,1,3,320.183,396.491,94.865,110.745,5,2,2,9
track66,capacity,med,4,2,5,322.047,361.422,0.0,0.0,11,5,4,20
track66,centrality,med,4,2,5,425.856,468.583,0.0,0.0,11,5,4,20
track66,zone,med,4,2,5,621.724,655.112,0.0,0.0,11,5,4,20
track660,capacity,high,1,1,1,0.0,0.0,0.0,0.0,0,0,2,2
track660,centrality,high,1,1,1,0.0,0.0,0.0,0.0,0,0,2,2
track660,zone,high,1,1,1,0.0,0.0,0.0,0.0,0,0,2,2
track660,capacity,low,1,1,1,3.095,34.32,0.0,0.0,0,0,1,1
track660,centrality,low,1,1,1,3.095,34.32,0.0,0.0,0,0,1,1
track660,zone,low,1,1,1,3.095,34.32,0.0,0.0,0,0,1,1
track660,capacity,med,1,1,2,0.005,0.293,0.0,0.0,0,0,1,1
track660,centrality,med,1,1,2,0.005,0.293,0.0,0.0,0,0,1,1
track660,zone,med,1,1,2,0.005,0.293,0.0,0.0,0,0,1,1
track662,capacity,high,6,3,1,10.958,37.951,4.381,4.222,5,5,1,11
track662,centrality,high,6,3,1,10.958,37.951,4.33,4.173,5,5,1,11
track662,zone,high,6,3,1,10.958,37.951,2.358,2.273,5,5,1,11
track662,capacity,low,1,1,1,776.036,919.138,11.016,19.689,4,2,1,7
track662,centrality,low,1,1,1,755.374,903.436,11.016,19.689,4,2,1,7
track662,zone,low,1,1,1,923.742,1078.931,11.016,19.689,4,2,1,7
track662,capacity,med,7,3,2,10.628,42.855,4.33,4.173,6,6,2,14
track662,centrality,med,7,3,2,10.628,42.856,4.33,4.173,6,6,2,14
track662,zone,med,7,3,2,10.628,42.856,2.358,2.273,6,6,2,14
track663,capacity,high,4,3,4,186.694,247.95,24.564,50.28,5,11,4,20
track663,centrality,high,4,3,4,186.612,247.613,26.099,56.694,5,11,4,20
track663,zone,high,4,3,4,255.16,295.588,24.612,46.312,5,11,4,20
track663,capacity,low,3,2,4,297.305,429.907,125.947,170.875,6,9,3,18
track663,centrality,low,3,2,4,296.856,428.649,123.613,173.294,6,9,3,18
track663,zone,low,3,2,4,723.832,901.747,333.029,421.457,6,9,3,18
track663,capacity,med,3,6,6,141.703,183.724,25.521,43.281,4,10,6,20
track663,centrality,med,3,6,6,141.703,183.724,25.503,45.992,4,10,6,20
track663,zone,med,3,6,6,2.151,8.175,23.0,37.545,4,10,6,20
track664,capacity,high,1,5,1,1756.213,1796.045,8.145,2.617,6,5,2,13
track664,centrality,high,1,5,1,2367.816,2395.877,8.145,2.617,6,5,2,13
track664,zone,high,1,5,1,1475.264,1508.744,8.145,2.617,6,5,2,13
track664,capacity,low,2,4,2,450.885,433.624,14.512,9.217,6,6,3,15
track664,centrality,low,2,4,2,373.744,426.54,13.705,12.039,6,6,3,15
track664,zone,low,2,4,2,636.89,468.282,15.718,13.514,6,6,3,15
track664,capacity,med,5,3,6,718.219,745.764,29.067,9.339,10,4,5,19
track664,centrality,med,5,3,6,694.972,716.276,29.067,9.339,10,4,5,19
track664,zone,med,5,3,6,902.562,920.325,7.666,2.463,10,4,5,19
track665,capacity,high,1,1,3,200.314,244.813,0.0,0.0,3,1,2,6
track665,centrality,high,1,1,3,270.379,314.009,0.0,0.0,3,1,2,6
track665,zone,high,1,1,3,200.314,244.813,0.0,0.0,3,1,2,6
track665,capacity,low,1,2,1,16.306,72.675,13.743,10.498,1,2,0,3
track665,centrality,low,1,2,1,16.306,72.675,13.743,10.498,1,2,0,3
track665,zone,low,1,2,1,16.306,72.675,13.743,10.498,1,2,0,3
track665,capacity,med,1,1,2,152.563,195.297,0.0,0.0,2,0,2,4
track665,centrality,med,1,1,2,152.563,195.297,0.0,0.0,2,0,2,4
track665,zone,med,1,1,2,99.445,128.579,0.0,0.0,2,0,2,4
track666,capacity,high,5,5,4,539.759,561.465,0.0,0.0,9,6,4,19
track666,centrality,high,5,5,4,741.462,766.706,0.0,0.0,9,6,4,19
track666,zone,high,5,5,4,642.14,657.563,0.0,0.0,9,6,4,19
track666,capacity,low,5,5,1,693.459,476.813,112.02,92.736,5,7,2,14
track666,centrality,low,5,5,1,870.774,576.175,78.362,71.108,5,7,2,14
track666,zone,low,5,5,1,693.676,476.813,112.02,92.736,5,7,2,14
track666,capacity,med,7,3,4,510.827,530.516,2.834,8.196,9,7,4,20
track666,centrality,med,7,3,4,508.911,528.359,3.563,10.301,9,7,4,20
track666,zone,med,7,3,4,510.827,530.516,2.834,8.196,9,7,4,20
track667,capacity,high,2,4,4,863.89,908.594,5.999,4.892,13,8,6,27
track667,centrality,high,2,4,4,872.597,1020.024,5.999,4.892,13,8,6,27
track667,zone,high,2,4,4,1168.881,1222.358,5.999,4.892,13,8,6,27
track667,capacity,low,4,1,1,455.316,663.26,187.13,256.009,7,11,2,20
track667,centrality,low,4,1,1,929.625,1147.524,165.381,310.792,7,11,2,20
track667,zone,low,4,1,1,476.066,689.467,168.612,319.034,7,11,2,20
track667,capacity,med,4,7,4,878.31,914.568,0.0,0.0,8,9,4,21
track667,centrality,med,4,7,4,906.251,954.799,0.0,0.0,8,9,4,21
track667,zone,med,4,7,4,1138.939,1179.322,0.0,0.0,8,9,4,21
track668,capacity,high,3,7,1,901.014,907.982,5.839,5.805,16,14,0,30
track668,centrality,high,3,7,1,1072.154,1085.389,5.01,7.092,16,14,0,30
track668,zone,high,3,7,1,1079.84,1093.724,5.01,7.092,16,14,0,30
track668,capacity,low,3,6,1,2974.066,2314.939,130.109,138.423,11,10,6,27
track668,centrality,low,3,6,1,4906.5,5018.919,128.561,134.567,11,10,6,27
track668,zone,low,3,6,1,3294.821,3274.437,243.947,221.689,11,10,6,27
track668,capacity,med,3,7,1,1078.62,1099.691,3.18,5.995,14,15,1,30
track668,centrality,med,3,7,1,982.999,1014.169,3.968,8.276,14,15,1,30
track668,zone,med,3,7,1,1031.881,1060.237,3.185,6.01,14,15,1,30
track669,capacity,high,2,3,3,0.048,0.015,1.392,4.025,2,5,3,10
track669,centrality,high,2,3,3,0.048,0.015,1.397,4.039,2,5,3,10
track669,zone,high,2,3,3,0.048,0.015,1.392,4.025,2,5,3,10
track669,capacity,low,1,3,1,403.482,396.152,105.77,98.182,1,4,3,8
track669,centrality,low,1,3,1,398.024,391.171,105.386,97.935,1,4,3,8
track669,zone,low,1,3,1,403.387,396.152,106.559,100.463,1,4,3,8
track669,capacity,med,2,1,3,16.729,89.56,0.0,0.0,4,2,2,8
track669,centrality,med,2,1,3,154.797,227.098,0.0,0.0,4,2,2,8
track669,zone,med,2,1,3,22.82,104.665,0.0,0.0,4,2,2,8
track67,capacity,high,1,3,2,1916.315,1969.797,0.0,0.0,8,4,11,23
track67,centrality,high,1,3,2,3282.576,3335.722,0.0,0.0,8,4,11,23
track67,zone,high,1,3,2,1474.991,1496.353,0.0,0.0,8,4,11,23
track67,capacity,low,3,2,2,708.212,516.567,22.575,29.299,9,5,1,15
track67,centrality,low,3,2,2,759.325,551.851,22.575,29.299,9,5,1,15
track67,zone,low,3,2,2,770.075,545.651,32.633,47.313,9,5,1,15
track67,capacity,med,2,4,1,1302.239,1386.907,36.364,61.192,12,7,6,25
track67,centrality,med,2,4,1,2358.034,2454.633,47.651,68.445,12,7,6,25
track67,zone,med,2,4,1,3023.003,3057.704,20.177,26.408,12,7,6,25
track670,capacity,high,1,1,4,0.0,0.0,0.0,0.0,0,1,3,4
track670,centrality,high,1,1,4,0.0,0.0,0.0,0.0,0,1,3,4
track670,zone,high,1,1,4,0.0,0.0,0.0,0.0,0,1,3,4
track670,capacity,low,1,3,1,42.652,143.449,8.26,17.918,2,3,2,7
track670,centrality,low,1,3,1,42.664,143.449,8.26,17.918,2,3,2,7
track670,zone,low,1,3,1,42.652,143.449,8.26,17.918,2,3,2,7
track670,capacity,med,2,2,4,10.003,38.75,0.0,0.0,1,3,3,7
track670,centrality,med,2,2,4,10.011,38.763,0.0,0.0,1,3,3,7
track670,zone,med,2,2,4,10.011,38.763,0.0,0.0,1,3,3,7
track671,capacity,low,4,6,6,731.467,685.187,318.3,337.397,7,5,8,20
track671,centrality,low,4,6,6,731.267,685.186,318.3,337.397,7,5,8,20
track671,zone,low,4,6,6,722.146,679.906,318.3,337.397,7,5,8,20
track671,capacity,med,5,2,3,305.256,366.293,0.464,0.298,8,1,9,18
track671,centrality,med,5,2,3,323.712,369.045,0.464,0.298,8,1,9,18
track671,zone,med,5,2,3,421.405,488.88,0.464,0.298,8,1,9,18
track672,capacity,high,2,5,2,1797.238,1840.748,6.129,10.338,19,10,1,30
track672,centrality,high,2,5,2,1842.68,1869.712,6.088,10.386,19,10,1,30
track672,zone,high,2,5,2,1741.516,1756.592,6.526,7.678,19,10,1,30
track672,capacity,low,2,3,2,2030.68,1499.719,225.832,190.774,18,6,6,30
track672,centrality,low,2,3,2,1900.678,1452.6,207.271,178.847,18,6,6,30
track672,zone,low,2,3,2,3434.63,2560.438,216.173,184.568,18,6,6,30
track672,capacity,med,3,1,2,1395.928,1460.955,61.142,39.288,17,10,3,30
track672,centrality,med,3,1,2,1421.638,1482.047,38.98,25.047,17,10,3,30
track672,zone,med,3,1,2,1217.501,1276.609,25.791,16.573,17,10,3,30
track673,capacity,high,3,2,5,287.659,347.692,5.142,9.722,8,7,4,19
track673,centrality,high,3,2,5,251.014,369.991,5.984,16.335,8,7,4,19
track673,zone,high,3,2,5,322.245,406.022,3.999,6.073,8,7,4,19
track673,capacity,low,7,4,4,732.315,686.416,48.458,50.449,9,5,6,20
track673,centrality,low,7,4,4,725.936,694.402,45.312,48.502,9,5,6,20
track673,zone,low,7,4,4,721.041,715.086,49.78,51.299,9,5,6,20
track673,capacity,med,4,7,1,321.008,538.475,2.759,1.773,11,6,9,26
track673,centrality,med,4,7,1,387.403,474.089,2.759,1.773,11,6,9,26
track673,zone,med,4,7,1,1479.024,1651.857,2.759,1.773,11,6,9,26
track674,capacity,high,5,3,1,5.332,8.072,1.856,1.193,6,3,1,10
track674,centrality,high,5,3,1,7.9,15.689,1.856,1.193,6,3,1,10
track674,zone,high,5,3,1,5.726,11.217,1.856,1.193,6,3,1,10
track674,capacity,low,3,1,1,13.017,76.986,9.268,16.278,2,3,1,6
track674,centrality,low,3,1,1,13.017,76.986,9.268,16.278,2,3,1,6
track674,zone,low,3,1,1,12.836,76.604,13.071,11.883,2,3,1,6
track674,capacity,med,1,2,2,624.553,653.266,1.737,7.515,2,4,3,9
track674,centrality,med,1,2,2,624.553,653.266,1.737,7.515,2,4,3,9
track674,zone,med,1,2,2,828.079,852.177,1.353,4.354,2,4,3,9
track675,capacity,high,7,7,6,12.34,27.294,9.327,13.843,6,7,5,18
track675,centrality,high,7,7,6,12.34,27.294,9.327,13.843,6,7,5,18
track675,zone,high,7,7,6,12.34,27.294,9.327,13.843,6,7,5,18
track675,capacity,low,5,1,7,677.634,758.157,141.119,194.22,10,6,7,23
track675,centrality,low,5,1,7,655.58,785.44,191.746,248.158,10,6,7,23
track675,zone,low,5,1,7,631.558,835.509,210.378,280.041,10,6,7,23
track675,capacity,med,1,3,3,1583.594,1674.485,20.205,30.089,9,9,6,24
track675,centrality,med,1,3,3,1185.472,1223.381,18.526,30.262,9,9,6,24
track675,zone,med,1,3,3,2798.668,2972.863,41.904,52.162,9,9,6,24
track676,capacity,high,4,4,3,1027.179,1035.631,9.743,6.261,13,7,7,27
track676,centrality,high,4,4,3,1251.386,1377.9,12.487,8.024,13,7,7,27
track676,zone,high,4,4,3,1064.035,1109.764,12.487,8.024,13,7,7,27
track676,capacity,low,7,2,2,729.631,791.095,44.827,28.804,13,4,1,18
track676,centrality,low,7,2,2,1096.874,1137.884,44.827,28.804,13,4,1,18
track676,zone,low,7,2,2,719.664,848.088,44.827,28.804,13,4,1,18
track676,capacity,med,5,2,3,928.427,961.446,56.297,36.175,14,10,4,28
track676,centrality,med,5,2,3,928.119,1011.922,55.857,35.892,14,10,4,28
track676,zone,med,5,2,3,965.979,1023.747,48.421,31.114,14,10,4,28
track677,capacity,low,1,1,2,3.74,34.32,0.0,0.0,0,0,1,1
track677,centrality,low,1,1,2,3.74,34.32,0.0,0.0,0,0,1,1
track677,zone,low,1,1,2,3.74,34.32,0.0,0.0,0,0,1,1
track677,capacity,med,1,1,2,0.005,0.289,0.0,0.0,0,0,1,1
track677,centrality,med,1,1,2,0.005,0.289,0.0,0.0,0,0,1,1
track677,zone,med,1,1,2,0.005,0.289,0.0,0.0,0,0,1,1
track678,capacity,high,5,3,2,334.885,376.111,0.0,0.0,4,3,2,9
track678,centrality,high,5,3,2,334.885,376.111,0.0,0.0,4,3,2,9
track678,zone,high,5,3,2,334.885,376.111,0.0,0.0,4,3,2,9
track678,capacity,low,2,3,3,259.691,273.252,5.573,3.581,2,2,2,6
track678,centrality,low,2,3,3,260.076,273.252,5.573,3.581,2,2,2,6
track678,zone,low,2,3,3,259.895,273.252,5.573,3.581,2,2,2,6
track678,capacity,med,2,2,1,4.172,20.503,0.0,0.0,2,2,1,5
track678,centrality,med,2,2,1,4.172,20.503,0.0,0.0,2,2,1,5
track678,zone,med,2,2,1,4.172,20.503,0.0,0.0,2,2,1,5
track679,capacity,high,3,1,7,780.732,817.305,54.979,19.303,9,7,6,22
track679,centrality,high,3,1,7,768.839,811.434,55.879,20.076,9,7,6,22
track679,zone,high,3,1,7,791.875,831.838,37.247,14.782,9,7,6,22
track679,capacity,low,2,1,1,1918.629,1956.578,71.126,54.992,8,4,2,14
track679,centrality,low,2,1,1,1898.363,1951.935,63.845,58.814,8,4,2,14
track679,zone,low,2,1,1,1949.092,2054.323,192.891,201.126,8,4,2,14
track679,capacity,med,5,1,6,29.115,90.086,1.705,0.548,7,4,5,16
track679,centrality,med,5,1,6,247.573,274.039,1.705,0.548,7,4,5,16
track679,zone,med,5,1,6,160.614,212.398,1.405,0.451,7,4,5,16
track68,capacity,high,7,1,4,20.227,42.687,0.0,0.0,8,3,3,14
track68,centrality,high,7,1,4,19.579,34.405,0.0,0.0,8,3,3,14
track68,zone,high,7,1,4,45.773,47.571,0.0,0.0,8,3,3,14
track68,capacity,low,7,3,4,844.28,630.242,126.335,72.154,8,4,4,16
track68,centrality,low,7,3,4,844.314,629.455,126.335,72.154,8,4,4,16
track68,zone,low,7,3,4,868.649,640.106,126.335,72.154,8,4,4,16
track68,capacity,med,2,1,1,597.394,629.366,0.0,0.0,6,1,1,8
track68,centrality,med,2,1,1,589.297,619.43,0.0,0.0,6,1,1,8
track68,zone,med,2,1,1,530.502,586.452,0.0,0.0,6,1,1,8
track681,capacity,low,5,5,3,24.222,50.841,12.958,20.148,5,4,3,12
track681,zone,low,5,5,3,23.87,50.841,12.958,20.148,5,4,3,12
track682,capacity,high,5,5,5,377.816,399.531,28.484,43.51,13,13,4,30
track682,centrality,high,5,5,5,379.798,427.372,28.793,44.169,13,13,4,30
track682,zone,high,5,5,5,408.961,443.373,29.248,43.07,13,13,4,30
track682,capacity,low,2,7,1,2216.972,1729.597,59.394,65.242,16,8,5,29
track682,centrality,low,2,7,1,2053.075,1589.906,59.394,65.242,16,8,5,29
track682,zone,low,2,7,1,2829.939,2091.101,66.044,75.524,16,8,5,29
track682,capacity,med,6,6,1,293.681,323.844,13.375,24.276,15,15,0,30
track682,centrality,med,6,6,1,397.948,431.503,14.182,25.067,15,15,0,30
track682,zone,med,6,6,1,381.943,415.175,11.767,21.499,15,15,0,30
track683,capacity,low,1,1,1,3.666,34.142,0.0,0.0,0,0,1,1
track683,centrality,low,1,1,1,3.666,34.142,0.0,0.0,0,0,1,1
track683,zone,low,1,1,1,3.666,34.142,0.0,0.0,0,0,1,1
track684,capacity,high,3,7,3,666.232,794.965,0.461,1.334,9,6,6,21
track684,centrality,high,3,7,3,674.258,808.25,0.461,1.334,9,6,6,21
track684,zone,high,3,7,3,585.155,646.301,0.461,1.334,9,6,6,21
track684,capacity,low,1,2,2,29.246,216.424,4.552,17.589,6,3,1,10
track684,centrality,low,1,2,2,32.854,250.44,4.552,17.589,6,3,1,10
track684,zone,low,1,2,2,51.803,437.949,4.552,17.589,6,3,1,10
track684,capacity,med,3,1,3,18.502,101.353,1.737,5.023,4,4,4,12
track684,centrality,med,3,1,3,18.502,101.353,1.737,5.023,4,4,4,12
track684,zone,med,3,1,3,3.025,31.967,1.712,4.95,4,4,4,12
track685,capacity,high,5,5,2,5.106,7.469,5.076,6.671,5,4,3,12
track685,centrality,high,5,5,2,5.106,7.469,5.076,6.671,5,4,3,12
track685,zone,high,5,5,2,5.106,7.469,5.076,6.671,5,4,3,12
track685,capacity,low,2,1,4,28.277,111.481,11.714,26.262,4,4,4,12
track685,centrality,low,2,1,4,25.773,90.092,6.786,30.283,4,4,4,12
track685,zone,low,2,1,4,39.42,132.391,11.714,26.262,4,4,4,12
track685,capacity,med,4,4,1,101.591,134.483,0.93,4.045,5,4,3,12
track685,centrality,med,4,4,1,4.965,10.86,0.93,4.045,5,4,3,12
track685,zone,med,4,4,1,636.832,825.851,0.93,4.045,5,4,3,12
track686,capacity,high,1,1,1,584.756,644.533,0.0,0.0,7,2,2,11
track686,centrality,high,1,1,1,799.537,840.7,0.0,0.0,7,2,2,11
track686,zone,high,1,1,1,808.306,850.988,0.0,0.0,7,2,2,11
track686,capacity,low,7,2,2,35.453,57.0,0.472,3.788,7,1,3,11
track686,centrality,low,7,2,2,35.733,57.0,0.472,3.788,7,1,3,11
track686,zone,low,7,2,2,35.58,57.0,0.472,3.788,7,1,3,11
track686,capacity,med,2,4,5,738.042,765.487,0.0,0.0,6,3,6,15
track686,centrality,med,2,4,5,872.471,899.82,0.0,0.0,6,3,6,15
track686,zone,med,2,4,5,988.316,1019.595,0.0,0.0,6,3,6,15
track687,capacity,high,5,5,1,697.478,713.239,8.412,5.405,4,4,2,10
track687,centrality,high,5,5,1,697.478,713.239,8.412,5.405,4,4,2,10
track687,zone,high,5,5,1,697.478,713.239,8.412,5.405,4,4,2,10
track687,capacity,low,2,2,2,709.84,570.543,758.415,732.366,2,2,3,7
track687,centrality,low,2,2,2,710.039,570.543,758.415,732.366,2,2,3,7
track687,zone,low,2,2,2,709.84,570.543,758.415,732.366,2,2,3,7
track687,capacity,med,1,2,1,0.01,0.455,0.0,0.0,0,2,1,3
track687,centrality,med,1,2,1,0.01,0.455,0.0,0.0,0,2,1,3
track687,zone,med,1,2,1,0.01,0.455,0.0,0.0,0,2,1,3
track688,capacity,high,7,4,3,163.685,197.386,2.716,4.859,13,12,5,30
track688,centrality,high,7,4,3,345.858,390.652,4.314,8.71,13,12,5,30
track688,zone,high,7,4,3,444.987,486.141,4.546,7.858,13,12,5,30
track688,capacity,low,1,5,4,1852.24,1255.93,135.684,87.186,14,12,4,30
track688,centrality,low,1,5,4,1973.313,1400.677,135.684,87.186,14,12,4,30
track688,zone,low,1,5,4,2430.8,1713.708,177.654,114.154,14,12,4,30
track688,capacity,med,4,5,1,422.857,454.307,6.206,9.692,15,15,0,30
track688,centrality,med,4,5,1,437.474,469.042,8.209,13.843,15,15,0,30
track688,zone,med,4,5,1,352.939,391.553,5.827,6.883,15,15,0,30
track689,capacity,high,1,1,1,0.045,0.084,0.0,0.0,1,0,0,1
